"","nnd_to_prev","lek_id","date_prev","date_now","period"
"749",1.6665944426585,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"750",4.9067823360979,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"751",3.36195937638622,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"752",2.19289140235329,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"753",10.7487624791914,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"754",9.11794306698446,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"755",3.87860427782911,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"756",4.53481310964246,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"757",8.55927679060266,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"758",4.63769583265871,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"759",0.524005432243229,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"760",8.46390162440579,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"761",10.759300463673,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"762",11.0164237670609,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"763",3.77397043896511,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"764",2.77776650609768,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"765",2.92924070967671,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"766",3.93261040918982,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"767",1.63928299380828,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"768",0.557013431784945,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"769",12.4801907754971,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"770",5.94872408467575,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"771",0.474924700018057,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"772",14.5655912847956,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"773",8.55626014751382,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"774",4.56698219907239,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"775",7.77591548464893,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"776",5.50430190581077,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"777",19.1763862882507,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"778",1.27815432027204,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"779",5.76872848724687,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"780",5.61628936506492,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"781",0.867211432059687,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"782",2.14078589909593,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"783",5.96650424126881,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"784",5.70042307262778,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"785",13.7009694792803,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"786",1.33554825177947,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"787",4.29812538493612,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"788",0.929507253118612,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"789",21.0147009204265,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"790",4.38341943837897,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"791",5.7577900028584,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"792",1.77652830407775,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"793",0.961958298293819,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"794",10.4624424353241,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"795",4.52153398284339,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"796",23.1540053819,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"797",3.87563172351668,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"798",1.39099104506233,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"799",7.21415590456923,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"800",4.65873127235635,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"801",4.847086774357,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"802",13.306909434222,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"803",13.0504637044424,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"804",9.16368659608083,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"805",0.28849773922609,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"806",18.4503319681546,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"807",8.35100037057806,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"808",7.95114216675431,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"809",1.49220718324051,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"810",4.72446724910458,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"811",6.13104140565415,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"812",5.2949771844397,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"813",18.5680268594238,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"814",13.37976004998,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"815",13.7682877465796,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"816",1.23465564115956,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"817",0.125710146881199,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"818",7.412899775583,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"819",1.43012348284304,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"820",7.01601820876718,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"821",5.79217667800793,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"822",5.02708005331734,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"823",6.92322256453971,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"824",1.54737584095004,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"825",0.187579388490475,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"826",7.73159407312789,"TalChhapar_TC",2018-01-01,2018-11-01,"2018-2018"
"827",0.940400146091149,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"828",1.32655237392813,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"829",3.45275916849716,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"830",16.3559086347651,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"831",2.89960027410848,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"832",1.8888732787773,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"833",2.184692520815,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"834",16.4127837714853,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"835",0.957207435753937,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"836",14.4715361978231,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"837",0.887404330965963,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"838",5.45281655129795,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"839",5.51516110339219,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"840",1.12687148882095,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"841",1.09770180041153,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"842",2.32032090207861,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"843",1.69771269580695,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"844",4.59992478151778,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"845",19.0641354891292,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"846",43.1290673521098,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"847",4.76789295069773,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"848",11.6007669323389,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"849",1.86170403761479,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"850",3.97576450652609,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"851",6.38922380251176,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"852",3.04390503826138,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"853",2.10156369897648,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"854",3.96622218452093,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"855",0.975823997947519,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"856",2.14125514880827,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"857",2.34233662695796,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"858",2.7183313325803,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"859",1.54139568561808,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"860",3.92448561461769,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"861",4.19910059998849,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"862",14.3542462492537,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"863",2.37368076498198,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"864",1.26270151253114,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"865",10.6175649329216,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"866",18.3766223808644,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"867",9.11652700818909,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"868",10.1691108598396,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"869",3.41983400494105,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"870",3.28236005081707,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"871",6.50976206281975,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"872",6.28097206298006,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"873",5.29963106684151,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"874",1.13874999390554,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"875",0.698903649555791,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"876",5.86171659543933,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"877",9.58268248569076,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"878",5.58568770185049,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"879",10.9106183783154,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"880",4.70101330188922,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"881",10.9158272405257,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"882",1.96911193882726,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"883",1.56452387210328,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"884",0.768683994779836,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"885",2.36534458019679,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"886",0.575838983802174,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"887",1.9497363646516,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"888",11.5289770415407,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"889",0.0546492262668516,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"890",15.2604152291912,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"891",1.19837018698789,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"892",1.70035724359488,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"893",7.65631429087789,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"894",1.87756230515184,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"895",2.54106571961512,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"896",1.09444530258558,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"897",1.69545242569029,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"898",6.80679781711135,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"899",2.234062285758,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"900",0.127748048997776,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"901",3.97216028041262,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"902",12.0243257067541,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"903",2.49309463761745,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"904",4.31500351643389,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"905",1.76694292230849,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"906",1.1886934894,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"907",4.34278700251158,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"908",14.1071769431985,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"909",0.524189268605148,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"910",5.37394243503883,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"911",0.868463420731571,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"912",0.99492271421603,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"913",9.55523593747001,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"914",11.4251679394823,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"915",1.391552999945,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"916",0.370618870931252,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"917",2.08062471070428,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"918",10.1271986225338,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"919",0.476773354844748,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"920",12.7752843332844,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"921",12.486038449349,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"922",1.09647532608804,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"923",13.3971029984488,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"924",0.97227289966074,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"925",24.0887969676306,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"926",18.4916088370039,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"927",12.1209531934735,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"928",7.97983683627515,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"929",21.0877206521603,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"930",16.6791202019571,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"931",6.17617309133305,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"932",6.63834536148844,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"933",9.95411034190914,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"934",3.44701419743625,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"935",5.44678506500195,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"936",0.751919999220001,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"937",14.5399112291376,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"938",6.97853472179095,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"939",7.25709256430822,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"940",17.0802493672293,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"941",1.43071223830741,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"942",4.83151815233224,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"943",4.23804358422798,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"944",12.6700221363439,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"945",0.90601631734005,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"946",4.9674062867291,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"947",14.9473694999427,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"948",21.8207128799616,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"949",25.6725712339853,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"950",28.7121742190794,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"951",12.8329584774632,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"952",12.3475277668047,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"953",1.18806502664887,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"954",47.0105931447957,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"955",59.1068740100159,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"956",107.466979417757,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"957",1.05491021314062,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"958",7.33956137382004,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"959",6.66673464751368,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"960",1.43227361383436,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"961",8.63260941345745,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"962",20.8662090096016,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"963",10.1317550846307,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"964",0.745892695866039,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"965",5.57699233422702,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"966",2.80047126662528,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"967",5.18200524632356,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"968",27.7491344437044,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"969",8.16647460674527,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"970",33.8897300244706,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"971",67.6389999242785,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"972",52.3182441731968,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"973",39.8801837776861,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"974",64.719382247274,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"975",35.4268971586206,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"976",22.5116053528494,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"977",106.885959061131,"TalChhapar_TC",2018-11-01,2019-10-01,"2018-2019"
"978",37.115209702397,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"979",70.9087581606913,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"980",64.7758737622455,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"981",62.9977073209771,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"982",67.1197040567532,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"983",21.8151157973104,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"984",39.3103462790292,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"985",53.246787677232,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"986",29.0813244055916,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"987",19.4082714639697,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"988",30.3204717536815,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"989",38.5262009889053,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"990",54.9370397549663,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"991",46.6280524416168,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"992",28.7195594885942,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"993",18.9506500900158,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"994",33.7009327837624,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"995",23.9179504234387,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"996",17.37104521362,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"997",21.4113570836577,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"998",31.0577142149696,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"999",2.08539972456081,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1000",0.580450696727593,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1001",2.41484382898836,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1002",10.7158401964976,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1003",1.83938357274484,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1004",21.8721747116415,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1005",22.358307634593,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1006",38.835810469948,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1007",39.4578697451327,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1008",40.6654073633639,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1009",62.2064520286447,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1010",54.2481949831971,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1011",45.9834509072244,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1012",25.9519270437713,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1013",23.1248341446328,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1014",26.7939667744836,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1015",32.4341210611341,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1016",42.8615847475518,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1017",0.559088849031363,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1018",13.4448004073237,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1019",12.3388168947082,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1020",10.2028261694111,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1021",5.63413167244471,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1022",2.42170425121342,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1023",1.90149008665992,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1024",1.26006356809047,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1025",2.74740437813804,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1026",0.59914721974359,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1027",1.65825361455703,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1028",1.41593651773386,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1029",3.83504052891557,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1030",0.595267991209682,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1031",2.07897747097733,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1032",1.50804067631709,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1033",0.842106893316631,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1034",1.5341894738871,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1035",1.42578681651912,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1036",3.24402375525588,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1037",3.22294730585242,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1038",5.43171745604375,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1039",11.9507206448983,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1040",2.62761237307172,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1041",1.00973670666936,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1042",2.08511898100313,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1043",0.249103912972472,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1044",0.884680086526788,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1045",2.28491172382684,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1046",0.8440398413134,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1047",1.74932355857925,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1048",11.8899789168562,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1049",0.327441645678732,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1050",3.47997084001584,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1051",2.1756213531556,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1052",0.527396088640875,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1053",0.74412475094186,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1054",0.729804105733559,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1055",2.49474924783565,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1056",1.77146302217468,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1057",1.61986670937541,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1058",2.76819852702055,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1059",1.62758423230997,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1060",3.46696661631035,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1061",5.62736176767447,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1062",1.38856427293075,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1063",0.748683408199402,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
"1064",0.35858373812958,"TalChhapar_TC",2019-10-01,2021-02-01,"2019-2021"
